atkpanties.com,true,coinhive.*\.js;coinhive\.min\.js,200
atkpics.com,true,coinhive.*\.js;coinhive\.min\.js,200
atkupskirts.com,true,coinhive.*\.js;coinhive\.min\.js,200
audio-piter.ru,true,coinhive.*\.js;coinhive\.min\.js,200
aukciony.com,true,authedmine\.min\.js;coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
auraporno.com,true,coinhive.*\.js;coinhive\.min\.js,200
authedmine.com,true,authedmine\.min\.js,200
autoclaim.win,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
avjcoin.tk,true,coinhive.*\.js;coinhive\.min\.js,200
avseesee.com,true,coinhive.*\.js;coinhive\.min\.js,200
aziamarket.net,true,coinhive.*\.js;coinhive\.min\.js,200
azotech.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
babaucanbiet.com,true,coinhive.*\.js;coinhive\.min\.js,200
babeload.com,true,coinhive.*\.js,200
baixecursosti.blogspot.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
bajkionline.com,true,coinhive.*\.js;miner\.min\.js,200
barelist.com,true,coinhive.*\.js;coinhive\.min\.js,200
bashoo.ir,true,coinhive.*\.js;coinhive\.min\.js,200
batpirate.info,true,coinhive.*\.js;coinhive\.min\.js,200
bayfiles.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
bayfiles.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
bayimg.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
baypirate.click,true,coinhive.*\.js;coinhive\.min\.js,200
bayproxy.eu,true,coinhive.*\.js;coinhive\.min\.js,200
bestgfx.org,true,coinhive.*\.js;coinhive\.min\.js,200
bestofama.com,true,coinhive.*\.js;coinhive\.min\.js,200
bestporn24.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
besty.ir,true,coinhive.*\.js;coinhive\.min\.js,200
bff.today,true,coinhive.*\.js;miner\.min\.js,200
bgsiran.ir,true,coinhive.*\.js;coinhive\.min\.js,200
biciklo.xyz,true,deepMiner\.js;deepMiner.Anonymous,200
bigcryptonow.altervista.org,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
biletniystol.ru,true,coinhive.*\.js;coinhive\.min\.js,200
billadvocates.com,true,miner\.min\.js;CryptoLoot\.Anonymous,200
birthdaypersonality.org,true,coinhive.*\.js;coinhive\.min\.js,200
bitcoin4.us,true,coinhive.*\.js;miner\.min\.js,200
bitcoinfaucets.info,true,coinhive.*\.js;coinhive\.min\.js,200
bitcoinquebec.ca,true,simple-ui\.min\.js,200
blanboom.org,true,simple-ui\.min\.js,200
blkom.com,true,coinhive.*\.js;coinhive\.min\.js,200
bloghafid.com,true,coinhive.*\.js;coinhive\.min\.js,200
bnbaccessories.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
bobsvagene.club,true,coinhive.*\.js;coinhive\.min\.js,403
bonbet.ru,true,coinhive.*\.js;coinhive\.min\.js,200
bongban.org,true,coinhive.*\.js;coinhive\.min\.js,200
bookddl.com,true,coinhive.*\.js;miner\.min\.js,200
bookmp3.ru,true,coinhive.*\.js;coinhive\.min\.js,200
bookpedia.ir,true,coinhive.*\.js;coinhive\.min\.js,200
booksonline.com.ua,true,coinhive.*\.js;coinhive\.min\.js,200
bookys.me,true,authedmine\.min\.js,200
borutoget.info,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
botfilter.net,true,coinhive.*\.js;coinhive\.min\.js,200
boulevardmonde.com.br,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
bq.si,true,coinhive.*\.js;coinhive\.min\.js,200
brominer.com,true,coinhive.*\.js;coinhive\.min\.js,200
brouz.ir,true,authedmine\.min\.js,200
btcsatoshi.com,true,coinhive.*\.js;coinhive\.min\.js,200
bud.kharkov.ua,true,authedmine\.min\.js,200
buhscheta.ru,true,coinhive.*\.js;miner\.min\.js,200
bullshift.net,true,coinhive.*\.js;coinhive\.min\.js,200
bypassit.biz,true,coinhive.*\.js;coinhive\.min\.js,200
caducee.net,true,coinhive.*\.js;coinhive\.min\.js,200
cambofriends.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
caniflyakite.com,true,coinhive.*\.js;coinhive\.min\.js,200
capjackproxy.net,true,coinhive.*\.js;coinhive\.min\.js,200
carbikegamer.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
carmotogames.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
cdcovers.cc,true,coinhive.*\.js;coinhive\.min\.js,200
ceasaespana.com,true,coinhive.*\.js;coinhive\.min\.js,200
celebrity-leaks.net,true,coinhive.*\.js;coinhive\.min\.js,200
centraldriver.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
cerebri.jp,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
certificationexamanswers.blogspot.in,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
cesurgezgin.com,true,coinhive.*\.js;coinhive\.min\.js,200
charitymine.org,true,authedmine\.min\.js,200
chicagosweatlodge.com,true,coinhive.*\.js;coinhive\.min\.js,200
christianvib.com,true,coinhive.*\.js;coinhive\.min\.js,200
cilacapkab.go.id,true,coinhive.*\.js;coinhive\.min\.js,200
cinecalidad.org,true,cloudcoins.*\.js,200
clashofroyale.ru,true,coinhive.*\.js;coinhive\.min\.js,200
clikerz.net,true,coinhive.*\.js;miner\.min\.js,200
clixpal.tk,true,coinhive.*\.js;coinhive\.min\.js;coinpot.co/mine,200
closetlgbt.com,true,coinhive.*\.js;coinhive\.min\.js,200
cloudfeels.com,true,authedmine\.min\.js,200
cnhv.co,true,coinhive.*\.js;coinhive\.min\.js;simple-ui\.min\.js,200
coa.ge,true,coinhive.*\.js;coinhive\.min\.js,200
coin.mg,true,authedmine\.min\.js,200
coinhive.com,true,coinhive.*\.js;coinhive\.min\.js;simple-ui\.min\.js,200
coinhivepro.de,true,coinhive.*\.js;coinhive\.min\.js,200
coinrotation.com,true,coinhive.*\.js;coinhive\.min\.js,200
cointelegraph.com,true,coinhive.*\.js,200
colorstazones.shop,true,coinhive.*\.js;coinhive\.min\.js;miner\.min\.js,200
comocultivo.com,true,coinhive.*\.js;coinhive\.min\.js,200
comoinstalarlinux.com,true,coinhive.*\.js;coinhive\.min\.js,200
comomeinformo.com,true,coinhive.*\.js;coinhive\.min\.js,200
concejodebucaramanga.gov.co,true,coinhive.*\.js;coinhive\.min\.js,200
confessionstories.org,true,coinhive.*\.js;coinhive\.min\.js,200
conlupa.com.mx,true,coinhive.*\.js;coinhive\.min\.js,200
constitutiontw.org,true,coinhive.*\.js;coinhive\.min\.js,200
converttoaudio.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
cooleads.com,true,coinhive.*\.js;coinhive\.min\.js,200
cracked-stuff.blogspot.com,true,coinhive.*\.js;coinhive\.min\.js,200
crazymeme.eu,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
crazysat.ru,true,coinhive.*\.js;coinhive\.min\.js,200
creepypastas.com,true,coinhive.*\.js;coinhive\.min\.js,200
crownip.biz,true,coinhive.*\.js;coinhive\.min\.js,200
cryptojackingtest.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
curup.ru,true,miner\.min\.js;CryptoLoot\.Anonymous,200
cyro.se,true,coinhive.*\.js;coinhive\.min\.js,200
dalniestrany.ru,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
damelibros.com,true,coinhive.*\.js;coinhive\.min\.js,200
darabonline.com,true,coinhive.*\.js;coinhive\.min\.js,200
dariodomi.de,true,coinhive.*\.js;coinhive\.min\.js,200
darkfetishnet.com,true,coinhive.*\.js;miner\.min\.js,200
darkscene.org,true,coinhive.*\.js;coinhive\.min\.js,200
darz1991.eu,true,coin-hive.*\.js;simple-ui\.min\.js;smmch-mine.js,200
dashhacks.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
datawav.club,true,coinhive.*\.js;coinhive\.min\.js,200
davidyat.es,true,miner\.min\.js,200
dbz-store.com,true,coinhive.*\.js;coinhive\.min\.js,200
debian-blog.org,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
dedescargas.com,true,coin-hive.*\.js;smmch-mine.js,200
deep64.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
deepfakeshub.net,true,coinhive.*\.js;coinhive\.min\.js,200
depiratenbaai.nl,true,coinhive.*\.js;coinhive\.min\.js,200
descargarfulltorrent.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
desichords.com,true,coinhive.*\.js;coinhive\.min\.js,200
desymovies.com,true,coinhive.*\.js;coinhive\.min\.js,200
detonadojogos.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
deuan.com,true,coinhive.*\.js;coinhive\.min\.js,200
dezfulmarket.ir,true,coinhive.*\.js;coinhive\.min\.js,200
diagnoz.net.ua,true,coinhive.*\.js;coinhive\.min\.js,200
didaquest.org,true,authedmine\.min\.js;simple-ui\.min\.js,200
digimakoran.ir,true,coinhive.*\.js;coinhive\.min\.js,200
dityacha-planeta.pl.ua,true,coinhive.*\.js;coinhive\.min\.js,200
diziizle.net,true,webxmr\.js;xmr\.js,200
djmusic23.com,true,coinhive.*\.js;coinhive\.min\.js,200
djpunjab.video,true,coinhive.*\.js;coinhive\.min\.js,200
djraag.net,true,coinhive.*\.js;coinhive\.min\.js,200
dlc.pt,true,browsermine\.js,200
documbase.com,true,coinhive.*\.js;coinhive\.min\.js,200
dok.red,true,coinhive.*\.js;coinhive\.min\.js,200
dokumonster.de,true,coinhive.*\.js;coinhive\.min\.js,200
dolezite.sk,true,coinhive.*\.js;coinhive\.min\.js,200
dollarcheats.com,true,coinhive.*\.js;coinhive\.min\.js,200
domina.sk,true,coinhive.*\.js;coinhive\.min\.js,200
domoviefree4u.blogspot.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
doujinhere.com,true,coinhive.*\.js;coinhive\.min\.js,200
downloadae.net,true,coinhive.*\.js;coinhive\.min\.js,200
downloads-free-movies.blogspot.com,true,coinhive.*\.js;coinhive\.min\.js,200
downloadsroat.com,true,coinhive.*\.js;coinhive\.min\.js,200
downloadthemall.world,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
dpstream.net,true,coinhive.*\.js;coinhive\.min\.js,200
dpstreaming.cc,true,coinhive.*\.js;miner\.min\.js,200
dragon-ball-pt.herokuapp.com,true,coinhive.*\.js;coinhive\.min\.js,200
dreamworlds.ru,true,coinhive.*\.js;coinhive\.min\.js,200
droppdf.com,true,coinhive.*\.js;coinhive\.min\.js,200
duckingproxy.eu,true,coinhive.*\.js;coinhive\.min\.js,200
dukesexvideos.com,true,coinhive.*\.js;coinhive\.min\.js,200
dzen.me,true,coinhive.*\.js;coinhive\.min\.js,200
e-menta.pt,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
ebook-planete.org,true,coinhive.*\.js;miner\.min\.js,200
echapatoire.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
ecricketgames.com,true,authedmine\.min\.js,200
ed2l.com,true,coinhive.*\.js;coinhive\.min\.js,200
edencity.de,true,coinhive.*\.js;coinhive\.min\.js,200
eduardolegatti.blogspot.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
egna.ir,true,simple-ui\.min\.js,200
eightgames.com,true,coinhive.*\.js;coinhive\.min\.js,200
ekitabix.club,true,coinhive.*\.js;coinhive\.min\.js,200
elcaminodelsendero.blogspot.com.es,true,coinhive.*\.js;coinhive\.min\.js,200
elgadu.com,true,coinhive.*\.js;coinhive\.min\.js,200
elitegen.pw,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
eluniversodelosencillo.com,true,coinhive.*\.js;coinhive\.min\.js,200
emojibase.com,true,coinhive.*\.js;coinhive\.min\.js,200
eq2flames.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
equilattero.com,true,coinhive.*\.js;coinhive\.min\.js,200
equilattero.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
erotikax69.ru,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
es-anlam.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
essayandreportwriting.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
estrenospy.org,true,coinhive.*\.js;coinhive\.min\.js,200
eth-faucet.net,true,authedmine\.min\.js,200
ethnegersia.gr,true,coinhive.*\.js;coinhive\.min\.js,200
evpatori.ru,true,coinhive.*\.js;coinhive\.min\.js,200
ewt.dynu.net,true,coinhive.*\.js;coinhive\.min\.js,200
exampleproblems.com,true,coinhive.*\.js;coinhive\.min\.js,200
exo-voyn.com.ua,true,coinhive.*\.js;coinhive\.min\.js,200
exotified.com,true,coinhive.*\.js;coinhive\.min\.js,200
eyebleach.me,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
eyedollfactory.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
eztv.red,true,coinhive.*\.js;coinhive\.min\.js,200
faragig.ir,true,coinhive.*\.js;coinhive\.min\.js,200
fashion-land.net,true,coinhive.*\.js;coinhive\.min\.js;miner\.js,200
fastpiratebay.co.uk,true,coinhive.*\.js;coinhive\.min\.js,200
fastprom.net,true,coinhive.*\.js;coinhive\.min\.js,200
feathers.fm,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
festaprive.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
festascienzafilosofia.it,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
fettershop.ru,true,coinhive.*\.js;coinhive\.min\.js,200
fgame.gq,true,coinhive.*\.js;coinhive\.min\.js,200
fikif.com,true,authedmine\.min\.js,200
file2hd.com,true,coinhive.*\.js;coinhive\.min\.js,200
filikulamo.to,true,coinhive.*\.js;coinhive\.min\.js,200
filmaindian.com,true,coinhive.*\.js;coinhive\.min\.js,200
filmclub.tv,true,coinhive.*\.js;coinhive\.min\.js,200
filmeonline.to,true,coinhive.*\.js;coinhive\.min\.js,200
filmitorrentom.org,true,coinhive.*\.js;miner\.min\.js,200
filmovion.net,true,coinhive.*\.js;miner\.min\.js,200
filmrodi.com,true,coinhive.*\.js;coinhive\.min\.js,200
filmulhd.com,true,authedmine\.min\.js,200
filmyhd.net,true,coinhive.*\.js;coinhive\.min\.js,200
firmware.center,true,coinhive.*\.js;coinhive\.min\.js,200
fixyourgut.com,true,coinhive.*\.js;coinhive\.min\.js,200
flaru.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
flash-mini.com,true,authedmine\.min\.js;coinhive.*\.js;coinhive\.min\.js,200
flashgamesfan.com,true,coinhive.*\.js;coinhive\.min\.js,200
flipbus.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
flixofficial.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
flykube.com,true,authedmine\.min\.js,200
folmers-auto.dk,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
forgenc.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
fortalezagranate.com.ar,true,coinhive.*\.js;coinhive\.min\.js,200
forumfreemobile.fr,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
fotobokephot.win,true,coinhive.*\.js;coinhive\.min\.js,200
fotolink.su,true,coinhive.*\.js;coinhive\.min\.js,200
foxbeen.com,true,coinhive.*\.js;coinhive\.min\.js,200
fpj.tg,true,coinhive.*\.js;coinhive\.min\.js,200
frasesgo.com,true,coinhive.*\.js;coinhive\.min\.js,200
free.edu.vn,true,coinhive.*\.js;coinhive\.min\.js,200
free123movies.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
freeams.ru,true,browsermine\.js,200
freebytecoin.cf,true,coinhive.*\.js;coinhive\.min\.js,200
freemoviesarena.com,true,coinhive.*\.js;coinhive\.min\.js,200
freestory03.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
frivgirlsgames.org,true,coinhive.*\.js;coinhive\.min\.js,200
fssweden.se,true,coinhive.*\.js;coinhive\.min\.js,200
fulldizifilmizle1.com,true,coinhive.*\.js;coinhive\.min\.js,200
fulltubeporn.com,true,coinhive.*\.js;coinhive\.min\.js,200
futbolandrescl.com,true,coinhive.*\.js;coinhive\.min\.js,200
g8-fitness.ru,true,coinhive.*\.js;coinhive\.min\.js,200
gamejulia.ru,true,coinhive.*\.js;coinhive\.min\.js,200
gameofbay.org,true,coinhive.*\.js;coinhive\.min\.js,200
gamepony.ru,true,coinhive.*\.js;coinhive\.min\.js,200
gamescounter.xyz,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
gamesvideos.ru,true,coinhive.*\.js;coinhive\.min\.js,200
gatitoviral.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
gaypornmasters.com,true,coin-hive.*\.js;smmch-mine.js,200
gdemotyvacija.com,true,coinhive.*\.js;coinhive\.min\.js,200
getnow.pk,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
getproxylist.com,true,coinhive.*\.js;coinhive\.min\.js,200
gfoidma.at,true,coinhive.*\.js;coinhive\.min\.js,200
gfxstudy.com,true,coinhive.*\.js;coinhive\.min\.js,200
ggbases.com,true,coinhive.*\.js;coinhive\.min\.js,200
gkj.or.id,true,coinhive.*\.js;coinhive\.min\.js,200
go.ddns.me,true,coinhive.*\.js;coinhive\.min\.js,200
goldenbirds.biz,true,coinhive.*\.js;coinhive\.min\.js,200
goldenbirds.tv,true,coinhive.*\.js;coinhive\.min\.js,200
goldenlib.ru,true,coinhive.*\.js;coinhive\.min\.js,200
golotube.com,true,coinhive.*\.js;coinhive\.min\.js,200
gomylocal.com,true,coinhive.*\.js;coinhive\.min\.js,200
goodyboody.tumblr.com,true,miner\.min\.js;CryptoLoot\.Anonymous,200
google-one.ir,true,coinhive.*\.js;coinhive\.min\.js,200
goroduspeha.info,true,browsermine\.js,200
gotbustedmobile.com,true,coinhive.*\.js;coinhive\.min\.js,200
gra4.com,true,coinhive.*\.js;coinhive\.min\.js,200
gratis-sexgeschichten.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
grillz.fm,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
grupostamper.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
gruposummus.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
gtagivers.net,true,coinhive.*\.js;coinhive\.min\.js,200
gtahileleri.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
guardafilm.site,true,coinhive.*\.js;coinhive\.min\.js,200
guiadenutricao.com.br,true,coinhive.*\.js;coinhive\.min\.js,200
guiahotelesdepaso.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
guidetocrypto.com,true,simple-ui\.min\.js,200
ha-lab.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
hack4urheart.blogspot.in,true,authedmine\.min\.js,200
hackdb.org,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
hard-reset.mobi,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
harrybalais.com,true,coinhive.*\.js;coinhive\.min\.js,200
hd-world.org,true,coinhive.*\.js;coinhive\.min\.js,200
hdfullporn.co,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
hdpornclimb.com,true,coinhive.*\.js;coinhive\.min\.js,200
hdwallpaperbackgrounds.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
heartbeatworship.com,true,coinhive.*\.js;coinhive\.min\.js,200
heeheeheeey.online,true,coinhive.*\.js;coinhive\.min\.js,200
heightbra.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;smmch-mine.js,200
helgeridea.com,true,coinhive.*\.js;coinhive\.min\.js,200
hentai-uncut.space,true,coin-hive.*\.js;smmch-mine.js,200
hentaibedta.net,true,coin-hive.*\.js;smmch-mine.js,200
herobrian.com,true,coinhive.*\.js;coinhive\.min\.js,200
hextris.io,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
hgamefree.info,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
highreshdwallpapers.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
hindilyrics.net,true,authedmine\.min\.js;coinhive.*\.js;coinhive\.min\.js,200
hinhanhdep.pro,true,coinhive.*\.js;coinhive\.min\.js,200
histoiredumonde.net,true,simple-ui\.min\.js,200
hitbits.net,true,coinhive.*\.js;coinhive\.min\.js,200
hmanga.club,true,authedmine\.min\.js,200
hobbyplus.ru,true,coinhive.*\.js;coinhive\.min\.js,200
hollowprestige.com,true,coinhive.*\.js;miner\.min\.js,200
holyunnie95.blogspot.com,true,coinhive.*\.js;coinhive\.min\.js,200
home-films.net,true,coinhive.*\.js;coinhive\.min\.js,200
homeporno.org,true,coinhive.*\.js;coinhive\.min\.js,200
honeysell.ir,true,coinhive.*\.js;coinhive\.min\.js,200
hotchicksvideos.com,true,coin-hive.*\.js;smmch-mine.js,200
hoyxhoy.cl,true,miner\.min\.js;CryptoLoot\.Anonymous,200
hqvirgins.com,true,coinhive.*\.js;coinhive\.min\.js,200
hqxxxpics.com,true,coinhive.*\.js;coinhive\.min\.js,200
hron-prostatit.ru,true,coinhive.*\.js;coinhive\.min\.js,200
hu3animesfansub.com,true,coin-hive.*\.js;smmch-mine.js,200
humuch.com,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
huren-bewertung.com,true,coinhive.*\.js;coinhive\.min\.js,200
hyperproxy.net,true,coinhive.*\.js;coinhive\.min\.js,200
ibab.ac.in,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
icsil.in,true,coinhive.*\.js;coinhive\.min\.js,200
icsjobportal.com,true,coinhive.*\.js;coinhive\.min\.js,200
idiavoli.com,true,authedmine\.min\.js,200
igroflesh.ru,true,coinhive.*\.js;coinhive\.min\.js,200
iitv.pl,true,coinhive.*\.js;coinhive\.min\.js,200
ikona.kiev.ua,true,coinhive.*\.js;coinhive\.min\.js,200
ikwildepiratebay.org,true,coinhive.*\.js;coinhive\.min\.js,200
ilia-download.blog.ir,true,authedmine\.min\.js,200
illustratedinterracial.net,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js;simple-ui\.min\.js;smmch-mine.js,200
imgdino.com,true,coinhive.*\.js;coinhive\.min\.js,200
imgtiger.com,true,coinhive.*\.js;coinhive\.min\.js,200
impact2k.bplaced.net,true,coinhive.*\.js;coinhive\.min\.js,200
indiancatfights.in,true,coin-hive.*\.js;coinhive.*\.js;coinhive\.min\.js,200
indianporntuber.me,true,coinhive.*\.js;coinhive\.min\.js,200
indiaproxy.in,true,coinhive.*\.js;coinhive\.min\.js,200
